"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"Z580",7.64896118213993e-16,0.0305790705589984,0.00615760995216327,0,0.379712606440878,0.554148314696602,0.0260968779378997,0.00330552041345739
"Z581",0,0.0312976194623842,0,0,0.300161060860712,0.617829428668553,0.0118191348207331,0.0388927561876185
"Z582",0,0,0,0,0.398100571141694,0.559647796954314,0.0422516319039921,0
"Z583",0,3.07223518120664e-16,0,0,0.338771838268129,0.640735663235877,0.0150005252938141,0.00549197320218
"Z584",0,2.84207537454859e-16,0,0,0.307508057748109,0.560718932595097,0.116745560914689,0.0150274487421046
"Z585",0,0.0290107469913295,0.00810623547488945,0,0.338817862632658,0.515111507428791,0.0784036927362011,0.0305499547361313
"Z588",0,0.0332750136471193,0,0,0.343217410982844,0.595205783602288,0.0283017917677484,0
"Z589",0,0.01832361821079,0.00651491272392511,0,0.285046418637853,0.609339151307782,0.0469761439695682,0.0337997551500815
"Z590",0,0,0,0,0.259126750472632,0.680607285196514,0.00995356819901012,0.0503123961318441
"Z592",0,0,0,0,0.296329728707941,0.497347860318207,0.206322410973852,0
"Z595",0,0,0,0,0.29522430712177,0.665597087323722,0.039178605554508,0
"Z597",0,0,0,0,0.321175030176563,0.678824969823437,0,0
"Z598",0,0.00846699432275118,0.0372161166480201,0,0.313346266849007,0.51238062569601,0.117260408875195,0.0113295876090159
"Z599",0,0.0444085530057815,0.00538151500221854,0,0.270410623523114,0.49274676924526,0.187052539223626,0
"Z608",0,0,0,0,0.289981942516619,0.710018057483381,0,0
"Z609",0,1.13292579459448e-16,0,0,0.373356228411736,0.626643771588263,0,0
"Z610",0,0,0,0,0.244972140841778,0.755027859158222,0,0
"Z612",0,0,0,0,0.294574287704683,0.686524017751432,0.018901694543885,0
"Z615",0,0.0524631975219485,0,0,0.293685760035714,0.609201973880434,0.044649068561904,5.49996368461382e-17
"Z617",0,0.0214977917401848,0,0,0.201346131233101,0.700818108617805,0.0763379684089097,0
"Z621",0,0,0,0,0.222437032106826,0.774686932423975,0.00287603546919831,2.51291857713347e-16
"Z625",0,0,0,0,0.209666266561372,0.758552920443022,0.0317808129956053,6.76505761725336e-18
"Z627",0.017390811510126,0.0296023997007194,0.048669069568072,0.0100935285785086,0.302681095900926,0.476712666586301,0.114850428155346,0
"Z629",0,0.0782954408678143,0.058853610561787,0,0.283356675257376,0.464406475971804,0.11508779734122,0
"Z630",0.013556951169721,0.0209799658755393,0.0397838020858023,0.00847940821092815,0.299202034825156,0.44904676148972,0.130088336288637,0.0388627400544959
"Z631",0,0.0843398838397884,0.0346434720383788,0,0.284636159053031,0.405075902451115,0.146893557094582,0.0444110255231043
"Z632",0,0.0135086933735397,0,0,0.319455496356398,0.588027407543352,0.0790084027267102,0
"Z633",0,0.0753877531912997,0,0,0.283598631939258,0.491287797774426,0.149725817095017,0
"Z635",0,0,0,0,0.314988061728771,0.68088701289561,0,0.00412492537561876
"Z636",0,0.0526004303150262,0.000111896979559671,0,0.300689714551142,0.61418515776473,0.0141306206489151,0.0182821797406272
"Z638",0,0.0436923058640066,0.00308327396112155,0,0.25303534755183,0.660690189390151,0.0394988832328912,0
"Z642",0,0.0392006678620157,0,0,0.262357434780148,0.66930764930419,0.0291342480536456,0
"Z644",0,0,0,0,0.313201586945917,0.686798413054083,0,0
"Z646",0,0.0640207913445726,0,0,0.306950677192445,0.555960264623471,0.044924637195913,0.0281436296435983
"Z650",0,0,0,0,0.304955737896184,0.695044262103816,0,5.27819551647549e-16
"Z651",0,4.19815439352253e-16,0.00776489288159933,0,0.365005887701916,0.527836556166768,0.0815030524916881,0.0178896107580278
"Z652",0,0.0221896700473931,0,0,0.328021883964089,0.636685003451368,0.0131034425371496,0
"Z655",0,0,0,0,0.203710865543352,0.79498837588117,0.00130075857547725,0
"Z656",0,0.0156927159769537,0,0,0.22591709192481,0.678232631777011,0.0801575603212249,0
"Z661",0.00155437384796819,0.0851336984677059,0.0153576068712731,0,0.219191148647566,0.603474943743477,0.0187497456452189,0.0565384827767909
"Z664",0,0.0635553042322065,0,0,0.249606316321794,0.601694179710821,0.0640422125254291,0.0211019872097497
"Z665",0,0,0,0,0.234932794093521,0.666296331656471,0.0987708742500075,0
"Z668",0,0.0510390178716435,0,0,0.318605668711637,0.584104512814402,0.0301982150515595,0.0160525855507579
"Z673",0,0,0,0,0.304063246890019,0.663354425573222,0.0325823275367591,1.07259611607803e-16
"Z676",0,0,0,0,0.304179139701241,0.617648544776158,0.0504318903266144,0.0277404251959862
"Z677",0,0.0569619839953282,0.0128642713806415,0,0.313069678917765,0.541260110007389,0.057628796306556,0.0182151593923205
"Z678",4.62262814100474e-16,0.0417202015755132,0,0,0.352318845065615,0.567239731416634,0.0387212219422379,0
"Z681",0.029830504119011,0.0786934965687036,0.0259261077218698,0.00679933532043388,0.281025653156058,0.424279213963368,0.102179870487436,0.0512658186631202
"Z682",0,0,0,0,0.41042388589532,0.58957611410468,0,0
"Z683",0,0,0,0,0.294879563984955,0.705120436015045,0,0
"Z685",0.0294884071086273,0.0494333066120767,0.0667699323205163,2.64929717898644e-16,0.24826981860889,0.388352306779549,0.140585971205565,0.0771002573647757
"Z688",0,0,0,0,0.33119427978588,0.628812125848194,0.0399935943659261,0
"Z703",0.0236252056834117,0.0779022811815787,0.0189503454515519,0,0.353236238092723,0.413617841176529,0.0794349020803979,0.0332331863338078
"Z705",0,0.0948311449077719,0.0659980095355892,0,0.319351248229115,0.365598063076947,0.15408138407805,0.000140150172526295
"Z707",0.0125789724575833,0.0531712202676747,0.0259211369106813,0,0.293312984119514,0.538117956064789,0.0308100945818031,0.0460876355979541
